,Unnamed: 0.1,filepath,Unnamed: 0,db,spectra,filename,adjusted_unique_filename,oulucasia-patient,oulucasia-emotion,filetype,race,expression,valence,arousal,expression_name,buaa-patient,buaa-image_type,customdb-patient,new_filetype,split
1328,1328,data/B_OriginalImg/NI/Strong/P023/Sadness/018.jpeg,6554,oulucasia,nir,018.jpeg,oulucasia-P023-Sadness-018.jpg,P023,Sadness,jpeg,cauca,2.0,-0.7506064234985631,-0.357431630237411,Sad,,,,jpg,train
1329,1329,data/B_OriginalImg/NI/Strong/P023/Sadness/007.jpeg,6555,oulucasia,nir,007.jpeg,oulucasia-P023-Sadness-007.jpg,P023,Sadness,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1330,1330,data/B_OriginalImg/NI/Strong/P023/Surprise/013.jpeg,6556,oulucasia,nir,013.jpeg,oulucasia-P023-Surprise-013.jpg,P023,Surprise,jpeg,cauca,3.0,0.28266092134754,0.8008726104846968,Surprise,,,,jpg,train
1331,1331,data/B_OriginalImg/NI/Strong/P023/Surprise/017.jpeg,6557,oulucasia,nir,017.jpeg,oulucasia-P023-Surprise-017.jpg,P023,Surprise,jpeg,cauca,3.0,0.29278770244947,0.8295651569401652,Surprise,,,,jpg,train
1332,1332,data/B_OriginalImg/NI/Strong/P023/Surprise/018.jpeg,6558,oulucasia,nir,018.jpeg,oulucasia-P023-Surprise-018.jpg,P023,Surprise,jpeg,cauca,3.0,0.2942079068133502,0.8335890693044924,Surprise,,,,jpg,train
1333,1333,data/B_OriginalImg/NI/Strong/P024/Anger/022.jpeg,6559,oulucasia,nir,022.jpeg,oulucasia-P024-Anger-022.jpg,P024,Anger,jpeg,cauca,6.0,-0.4323536763535027,0.7860975933700051,Anger,,,,jpg,val
1334,1334,data/B_OriginalImg/NI/Strong/P024/Anger/018.jpeg,6560,oulucasia,nir,018.jpeg,oulucasia-P024-Anger-018.jpg,P024,Anger,jpeg,cauca,6.0,-0.4240245655901155,0.770953755618392,Anger,,,,jpg,val
1335,1335,data/B_OriginalImg/NI/Strong/P024/Anger/005.jpeg,6561,oulucasia,nir,005.jpeg,oulucasia-P024-Anger-005.jpg,P024,Anger,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,val
1336,1336,data/B_OriginalImg/NI/Strong/P024/Disgust/005.jpeg,6562,oulucasia,nir,005.jpeg,oulucasia-P024-Disgust-005.jpg,P024,Disgust,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,val
1337,1337,data/B_OriginalImg/NI/Strong/P024/Disgust/021.jpeg,6563,oulucasia,nir,021.jpeg,oulucasia-P024-Disgust-021.jpg,P024,Disgust,jpeg,cauca,5.0,-0.6286190117757509,0.4911086029498054,Disgust,,,,jpg,val
1338,1338,data/B_OriginalImg/NI/Strong/P024/Disgust/001.jpeg,6564,oulucasia,nir,001.jpeg,oulucasia-P024-Disgust-001.jpg,P024,Disgust,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,val
1339,1339,data/B_OriginalImg/NI/Strong/P024/Fear/023.jpeg,6565,oulucasia,nir,023.jpeg,oulucasia-P024-Fear-023.jpg,P024,Fear,jpeg,cauca,4.0,-0.099,0.792,Fear,,,,jpg,val
1340,1340,data/B_OriginalImg/NI/Strong/P024/Fear/011.jpeg,6566,oulucasia,nir,011.jpeg,oulucasia-P024-Fear-011.jpg,P024,Fear,jpeg,cauca,4.0,-0.0889470485887398,0.7115763887099184,Fear,,,,jpg,val
1341,1341,data/B_OriginalImg/NI/Strong/P024/Fear/013.jpeg,6567,oulucasia,nir,013.jpeg,oulucasia-P024-Fear-013.jpg,P024,Fear,jpeg,cauca,4.0,-0.0925943153077375,0.7407545224619005,Fear,,,,jpg,val
1342,1342,data/B_OriginalImg/NI/Strong/P024/Happiness/013.jpeg,6568,oulucasia,nir,013.jpeg,oulucasia-P024-Happiness-013.jpg,P024,Happiness,jpeg,cauca,1.0,0.8668268254657896,0.14133046067377,Happy,,,,jpg,val
1343,1343,data/B_OriginalImg/NI/Strong/P024/Happiness/006.jpeg,6569,oulucasia,nir,006.jpeg,oulucasia-P024-Happiness-006.jpg,P024,Happiness,jpeg,cauca,1.0,0.6731919868342653,0.1097595630708041,Happy,,,,jpg,val
1344,1344,data/B_OriginalImg/NI/Strong/P024/Happiness/002.jpeg,6570,oulucasia,nir,002.jpeg,oulucasia-P024-Happiness-002.jpg,P024,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,val
1345,1345,data/B_OriginalImg/NI/Strong/P024/Sadness/004.jpeg,6571,oulucasia,nir,004.jpeg,oulucasia-P024-Sadness-004.jpg,P024,Sadness,jpeg,cauca,2.0,-0.6825993364797277,-0.3250473030855846,Sad,,,,jpg,val
1346,1346,data/B_OriginalImg/NI/Strong/P024/Sadness/010.jpeg,6572,oulucasia,nir,010.jpeg,oulucasia-P024-Sadness-010.jpg,P024,Sadness,jpeg,cauca,2.0,-0.8272327469031954,-0.3939203556681883,Sad,,,,jpg,val
1347,1347,data/B_OriginalImg/NI/Strong/P024/Sadness/002.jpeg,6573,oulucasia,nir,002.jpeg,oulucasia-P024-Sadness-002.jpg,P024,Sadness,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,val
1348,1348,data/B_OriginalImg/NI/Strong/P024/Surprise/010.jpeg,6574,oulucasia,nir,010.jpeg,oulucasia-P024-Surprise-010.jpg,P024,Surprise,jpeg,cauca,3.0,0.2594905788639038,0.7352233067810607,Surprise,,,,jpg,val
1349,1349,data/B_OriginalImg/NI/Strong/P024/Surprise/013.jpeg,6575,oulucasia,nir,013.jpeg,oulucasia-P024-Surprise-013.jpg,P024,Surprise,jpeg,cauca,3.0,0.2777829459232127,0.7870516801157692,Surprise,,,,jpg,val
1350,1350,data/B_OriginalImg/NI/Strong/P024/Surprise/015.jpeg,6576,oulucasia,nir,015.jpeg,oulucasia-P024-Surprise-015.jpg,P024,Surprise,jpeg,cauca,3.0,0.2851141571909912,0.8078234453744753,Surprise,,,,jpg,val
1351,1351,data/B_OriginalImg/NI/Strong/P025/Anger/008.jpeg,6577,oulucasia,nir,008.jpeg,oulucasia-P025-Anger-008.jpg,P025,Anger,jpeg,cauca,6.0,-0.3513251418185637,0.6387729851246614,Anger,,,,jpg,val
1352,1352,data/B_OriginalImg/NI/Strong/P025/Anger/020.jpeg,6578,oulucasia,nir,020.jpeg,oulucasia-P025-Anger-020.jpg,P025,Anger,jpeg,cauca,6.0,-0.4319772687961788,0.7854132159930525,Anger,,,,jpg,val
1353,1353,data/B_OriginalImg/NI/Strong/P025/Anger/016.jpeg,6579,oulucasia,nir,016.jpeg,oulucasia-P025-Anger-016.jpg,P025,Anger,jpeg,cauca,6.0,-0.4221290216511413,0.7675073120929842,Anger,,,,jpg,val
1354,1354,data/B_OriginalImg/NI/Strong/P025/Disgust/012.jpeg,6580,oulucasia,nir,012.jpeg,oulucasia-P025-Disgust-012.jpg,P025,Disgust,jpeg,cauca,5.0,-0.6152020792290808,0.4806266243977193,Disgust,,,,jpg,val
1355,1355,data/B_OriginalImg/NI/Strong/P025/Disgust/010.jpeg,6581,oulucasia,nir,010.jpeg,oulucasia-P025-Disgust-010.jpg,P025,Disgust,jpeg,cauca,5.0,-0.5973705837388215,0.4666957685459542,Disgust,,,,jpg,val
1356,1356,data/B_OriginalImg/NI/Strong/P025/Disgust/008.jpeg,6582,oulucasia,nir,008.jpeg,oulucasia-P025-Disgust-008.jpg,P025,Disgust,jpeg,cauca,5.0,-0.56671695552395,0.4427476215030859,Disgust,,,,jpg,val
1357,1357,data/B_OriginalImg/NI/Strong/P025/Fear/000.jpeg,6583,oulucasia,nir,000.jpeg,oulucasia-P025-Fear-000.jpg,P025,Fear,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,val
1358,1358,data/B_OriginalImg/NI/Strong/P025/Fear/034.jpeg,6584,oulucasia,nir,034.jpeg,oulucasia-P025-Fear-034.jpg,P025,Fear,jpeg,cauca,4.0,-0.0971519641315642,0.7772157130525136,Fear,,,,jpg,val
1359,1359,data/B_OriginalImg/NI/Strong/P025/Fear/027.jpeg,6585,oulucasia,nir,027.jpeg,oulucasia-P025-Fear-027.jpg,P025,Fear,jpeg,cauca,4.0,-0.0940744690244543,0.7525957521956346,Fear,,,,jpg,val
1360,1360,data/B_OriginalImg/NI/Strong/P025/Happiness/010.jpeg,6586,oulucasia,nir,010.jpeg,oulucasia-P025-Happiness-010.jpg,P025,Happiness,jpeg,cauca,1.0,0.7217920085170667,0.1176834796495217,Happy,,,,jpg,val
1361,1361,data/B_OriginalImg/NI/Strong/P025/Happiness/000.jpeg,6587,oulucasia,nir,000.jpeg,oulucasia-P025-Happiness-000.jpg,P025,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,val
1362,1362,data/B_OriginalImg/NI/Strong/P025/Happiness/017.jpeg,6588,oulucasia,nir,017.jpeg,oulucasia-P025-Happiness-017.jpg,P025,Happiness,jpeg,cauca,1.0,0.852320912589713,0.1389653661831053,Happy,,,,jpg,val
1363,1363,data/B_OriginalImg/NI/Strong/P025/Sadness/030.jpeg,6589,oulucasia,nir,030.jpeg,oulucasia-P025-Sadness-030.jpg,P025,Sadness,jpeg,cauca,2.0,-0.8302546954653842,-0.3953593787930401,Sad,,,,jpg,val
1364,1364,data/B_OriginalImg/NI/Strong/P025/Sadness/007.jpeg,6590,oulucasia,nir,007.jpeg,oulucasia-P025-Sadness-007.jpg,P025,Sadness,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,val
1365,1365,data/B_OriginalImg/NI/Strong/P025/Sadness/002.jpeg,6591,oulucasia,nir,002.jpeg,oulucasia-P025-Sadness-002.jpg,P025,Sadness,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,val
1366,1366,data/B_OriginalImg/NI/Strong/P025/Surprise/008.jpeg,6592,oulucasia,nir,008.jpeg,oulucasia-P025-Surprise-008.jpg,P025,Surprise,jpeg,cauca,3.0,0.2524532042261665,0.7152840786408053,Surprise,,,,jpg,val
1367,1367,data/B_OriginalImg/NI/Strong/P025/Surprise/001.jpeg,6593,oulucasia,nir,001.jpeg,oulucasia-P025-Surprise-001.jpg,P025,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,val
1368,1368,data/B_OriginalImg/NI/Strong/P025/Surprise/017.jpeg,6594,oulucasia,nir,017.jpeg,oulucasia-P025-Surprise-017.jpg,P025,Surprise,jpeg,cauca,3.0,0.2940142130550933,0.8330402703227645,Surprise,,,,jpg,val
1369,1369,data/B_OriginalImg/NI/Strong/P026/Anger/012.jpeg,6595,oulucasia,nir,012.jpeg,oulucasia-P026-Anger-012.jpg,P026,Anger,jpeg,cauca,6.0,-0.4122378768428715,0.7495234124415846,Anger,,,,jpg,train
1370,1370,data/B_OriginalImg/NI/Strong/P026/Anger/011.jpeg,6596,oulucasia,nir,011.jpeg,oulucasia-P026-Anger-011.jpg,P026,Anger,jpeg,cauca,6.0,-0.4050495576721316,0.7364537412220575,Anger,,,,jpg,train
1371,1371,data/B_OriginalImg/NI/Strong/P026/Anger/015.jpeg,6597,oulucasia,nir,015.jpeg,oulucasia-P026-Anger-015.jpg,P026,Anger,jpeg,cauca,6.0,-0.4260859782952591,0.774701778718653,Anger,,,,jpg,train
1372,1372,data/B_OriginalImg/NI/Strong/P026/Disgust/017.jpeg,6598,oulucasia,nir,017.jpeg,oulucasia-P026-Disgust-017.jpg,P026,Disgust,jpeg,cauca,5.0,-0.6336,0.495,Disgust,,,,jpg,train
1373,1373,data/B_OriginalImg/NI/Strong/P026/Disgust/010.jpeg,6599,oulucasia,nir,010.jpeg,oulucasia-P026-Disgust-010.jpg,P026,Disgust,jpeg,cauca,5.0,-0.5973705837388215,0.4666957685459542,Disgust,,,,jpg,train
1374,1374,data/B_OriginalImg/NI/Strong/P026/Disgust/015.jpeg,6600,oulucasia,nir,015.jpeg,oulucasia-P026-Disgust-015.jpg,P026,Disgust,jpeg,cauca,5.0,-0.6289979379081051,0.4914046389907071,Disgust,,,,jpg,train
1375,1375,data/B_OriginalImg/NI/Strong/P026/Fear/002.jpeg,6601,oulucasia,nir,002.jpeg,oulucasia-P026-Fear-002.jpg,P026,Fear,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1376,1376,data/B_OriginalImg/NI/Strong/P026/Fear/018.jpeg,6602,oulucasia,nir,018.jpeg,oulucasia-P026-Fear-018.jpg,P026,Fear,jpeg,cauca,4.0,-0.0942638474895513,0.7541107799164106,Fear,,,,jpg,train
1377,1377,data/B_OriginalImg/NI/Strong/P026/Fear/016.jpeg,6603,oulucasia,nir,016.jpeg,oulucasia-P026-Fear-016.jpg,P026,Fear,jpeg,cauca,4.0,-0.0921195371843301,0.7369562974746408,Fear,,,,jpg,train
1378,1378,data/B_OriginalImg/NI/Strong/P026/Happiness/012.jpeg,6604,oulucasia,nir,012.jpeg,oulucasia-P026-Happiness-012.jpg,P026,Happiness,jpeg,cauca,1.0,0.8011774308186307,0.1306267550247767,Happy,,,,jpg,train
1379,1379,data/B_OriginalImg/NI/Strong/P026/Happiness/022.jpeg,6605,oulucasia,nir,022.jpeg,oulucasia-P026-Happiness-022.jpg,P026,Happiness,jpeg,cauca,1.0,0.8984146945970912,0.1464806567277866,Happy,,,,jpg,train
1380,1380,data/B_OriginalImg/NI/Strong/P026/Happiness/014.jpeg,6606,oulucasia,nir,014.jpeg,oulucasia-P026-Happiness-014.jpg,P026,Happiness,jpeg,cauca,1.0,0.8355206059119622,0.1362261857465155,Happy,,,,jpg,train
1381,1381,data/B_OriginalImg/NI/Strong/P026/Sadness/003.jpeg,6607,oulucasia,nir,003.jpeg,oulucasia-P026-Sadness-003.jpg,P026,Sadness,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1382,1382,data/B_OriginalImg/NI/Strong/P026/Sadness/021.jpeg,6608,oulucasia,nir,021.jpeg,oulucasia-P026-Sadness-021.jpg,P026,Sadness,jpeg,cauca,2.0,-0.8274630374215646,-0.3940300178197927,Sad,,,,jpg,train
1383,1383,data/B_OriginalImg/NI/Strong/P026/Sadness/002.jpeg,6609,oulucasia,nir,002.jpeg,oulucasia-P026-Sadness-002.jpg,P026,Sadness,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1384,1384,data/B_OriginalImg/NI/Strong/P026/Surprise/018.jpeg,6610,oulucasia,nir,018.jpeg,oulucasia-P026-Surprise-018.jpg,P026,Surprise,jpeg,cauca,3.0,0.2952453204226166,0.8365284078640806,Surprise,,,,jpg,train
1385,1385,data/B_OriginalImg/NI/Strong/P026/Surprise/008.jpeg,6611,oulucasia,nir,008.jpeg,oulucasia-P026-Surprise-008.jpg,P026,Surprise,jpeg,cauca,3.0,0.2524532042261665,0.7152840786408053,Surprise,,,,jpg,train
1386,1386,data/B_OriginalImg/NI/Strong/P026/Surprise/015.jpeg,6612,oulucasia,nir,015.jpeg,oulucasia-P026-Surprise-015.jpg,P026,Surprise,jpeg,cauca,3.0,0.2905131670194948,0.8231206398885688,Surprise,,,,jpg,train
1387,1387,data/B_OriginalImg/NI/Strong/P027/Anger/005.jpeg,6613,oulucasia,nir,005.jpeg,oulucasia-P027-Anger-005.jpg,P027,Anger,jpeg,cauca,0.0,-0.2855075636945342,0.5191046612627895,Neutral,,,,jpg,test
1388,1388,data/B_OriginalImg/NI/Strong/P027/Anger/004.jpeg,6614,oulucasia,nir,004.jpeg,oulucasia-P027-Anger-004.jpg,P027,Anger,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,test
1389,1389,data/B_OriginalImg/NI/Strong/P027/Anger/010.jpeg,6615,oulucasia,nir,010.jpeg,oulucasia-P027-Anger-010.jpg,P027,Anger,jpeg,cauca,6.0,-0.3857547434645491,0.7013722608446348,Anger,,,,jpg,test
1390,1390,data/B_OriginalImg/NI/Strong/P027/Disgust/005.jpeg,6616,oulucasia,nir,005.jpeg,oulucasia-P027-Disgust-005.jpg,P027,Disgust,jpeg,cauca,0.0,-0.4262089610551523,0.3329757508243377,Neutral,,,,jpg,test
1391,1391,data/B_OriginalImg/NI/Strong/P027/Disgust/002.jpeg,6617,oulucasia,nir,002.jpeg,oulucasia-P027-Disgust-002.jpg,P027,Disgust,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,test
1392,1392,data/B_OriginalImg/NI/Strong/P027/Disgust/013.jpeg,6618,oulucasia,nir,013.jpeg,oulucasia-P027-Disgust-013.jpg,P027,Disgust,jpeg,cauca,5.0,-0.6030099655414188,0.4711015355792334,Disgust,,,,jpg,test
1393,1393,data/B_OriginalImg/NI/Strong/P027/Fear/020.jpeg,6619,oulucasia,nir,020.jpeg,oulucasia-P027-Fear-020.jpg,P027,Fear,jpeg,cauca,4.0,-0.0888411600749225,0.7107292805993801,Fear,,,,jpg,test
1394,1394,data/B_OriginalImg/NI/Strong/P027/Fear/024.jpeg,6620,oulucasia,nir,024.jpeg,oulucasia-P027-Fear-024.jpg,P027,Fear,jpeg,cauca,4.0,-0.0928031432699884,0.7424251461599078,Fear,,,,jpg,test
1395,1395,data/B_OriginalImg/NI/Strong/P027/Fear/009.jpeg,6621,oulucasia,nir,009.jpeg,oulucasia-P027-Fear-009.jpg,P027,Fear,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,test
1396,1396,data/B_OriginalImg/NI/Strong/P027/Happiness/000.jpeg,6622,oulucasia,nir,000.jpeg,oulucasia-P027-Happiness-000.jpg,P027,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,test
1397,1397,data/B_OriginalImg/NI/Strong/P027/Happiness/007.jpeg,6623,oulucasia,nir,007.jpeg,oulucasia-P027-Happiness-007.jpg,P027,Happiness,jpeg,cauca,1.0,0.7364358670228631,0.1200710652754668,Happy,,,,jpg,test
1398,1398,data/B_OriginalImg/NI/Strong/P027/Happiness/006.jpeg,6624,oulucasia,nir,006.jpeg,oulucasia-P027-Happiness-006.jpg,P027,Happiness,jpeg,cauca,1.0,0.6889064483011187,0.1123217035273562,Happy,,,,jpg,test
1399,1399,data/B_OriginalImg/NI/Strong/P027/Sadness/010.jpeg,6625,oulucasia,nir,010.jpeg,oulucasia-P027-Sadness-010.jpg,P027,Sadness,jpeg,cauca,2.0,-0.7749618506547853,-0.3690294526927549,Sad,,,,jpg,test
1400,1400,data/B_OriginalImg/NI/Strong/P027/Sadness/011.jpeg,6626,oulucasia,nir,011.jpeg,oulucasia-P027-Sadness-011.jpg,P027,Sadness,jpeg,cauca,2.0,-0.7896433229732089,-0.3760206299872424,Sad,,,,jpg,test
1401,1401,data/B_OriginalImg/NI/Strong/P027/Sadness/012.jpeg,6627,oulucasia,nir,012.jpeg,oulucasia-P027-Sadness-012.jpg,P027,Sadness,jpeg,cauca,2.0,-0.8010106537976526,-0.3814336446655489,Sad,,,,jpg,test
1402,1402,data/B_OriginalImg/NI/Strong/P027/Surprise/023.jpeg,6628,oulucasia,nir,023.jpeg,oulucasia-P027-Surprise-023.jpg,P027,Surprise,jpeg,cauca,3.0,0.2912140663061243,0.8251065212006855,Surprise,,,,jpg,test
1403,1403,data/B_OriginalImg/NI/Strong/P027/Surprise/010.jpeg,6629,oulucasia,nir,010.jpeg,oulucasia-P027-Surprise-010.jpg,P027,Surprise,jpeg,cauca,3.0,0.2353669592990434,0.6668730513472898,Surprise,,,,jpg,test
1404,1404,data/B_OriginalImg/NI/Strong/P027/Surprise/011.jpeg,6630,oulucasia,nir,011.jpeg,oulucasia-P027-Surprise-011.jpg,P027,Surprise,jpeg,cauca,3.0,0.2445645060773312,0.6929327672191052,Surprise,,,,jpg,test
1405,1405,data/B_OriginalImg/NI/Strong/P028/Anger/018.jpeg,6631,oulucasia,nir,018.jpeg,oulucasia-P028-Anger-018.jpg,P028,Anger,jpeg,cauca,6.0,-0.4330264699531711,0.7873208544603112,Anger,,,,jpg,train
1406,1406,data/B_OriginalImg/NI/Strong/P028/Anger/017.jpeg,6632,oulucasia,nir,017.jpeg,oulucasia-P028-Anger-017.jpg,P028,Anger,jpeg,cauca,6.0,-0.4312208458141369,0.784037901480249,Anger,,,,jpg,train
1407,1407,data/B_OriginalImg/NI/Strong/P028/Anger/010.jpeg,6633,oulucasia,nir,010.jpeg,oulucasia-P028-Anger-010.jpg,P028,Anger,jpeg,cauca,6.0,-0.396,0.72,Anger,,,,jpg,train
1408,1408,data/B_OriginalImg/NI/Strong/P028/Disgust/001.jpeg,6634,oulucasia,nir,001.jpeg,oulucasia-P028-Disgust-001.jpg,P028,Disgust,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1409,1409,data/B_OriginalImg/NI/Strong/P028/Disgust/010.jpeg,6635,oulucasia,nir,010.jpeg,oulucasia-P028-Disgust-010.jpg,P028,Disgust,jpeg,cauca,5.0,-0.6214766968018128,0.4855286693764162,Disgust,,,,jpg,train
1410,1410,data/B_OriginalImg/NI/Strong/P028/Disgust/000.jpeg,6636,oulucasia,nir,000.jpeg,oulucasia-P028-Disgust-000.jpg,P028,Disgust,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1411,1411,data/B_OriginalImg/NI/Strong/P028/Fear/020.jpeg,6637,oulucasia,nir,020.jpeg,oulucasia-P028-Fear-020.jpg,P028,Fear,jpeg,cauca,4.0,-0.0953584111663872,0.7628672893310978,Fear,,,,jpg,train
1412,1412,data/B_OriginalImg/NI/Strong/P028/Fear/001.jpeg,6638,oulucasia,nir,001.jpeg,oulucasia-P028-Fear-001.jpg,P028,Fear,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1413,1413,data/B_OriginalImg/NI/Strong/P028/Fear/030.jpeg,6639,oulucasia,nir,030.jpeg,oulucasia-P028-Fear-030.jpg,P028,Fear,jpeg,cauca,4.0,-0.099,0.792,Fear,,,,jpg,train
1414,1414,data/B_OriginalImg/NI/Strong/P028/Happiness/014.jpeg,6640,oulucasia,nir,014.jpeg,oulucasia-P028-Happiness-014.jpg,P028,Happiness,jpeg,cauca,1.0,0.7665347505775946,0.1249784919419991,Happy,,,,jpg,train
1415,1415,data/B_OriginalImg/NI/Strong/P028/Happiness/005.jpeg,6641,oulucasia,nir,005.jpeg,oulucasia-P028-Happiness-005.jpg,P028,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1416,1416,data/B_OriginalImg/NI/Strong/P028/Happiness/000.jpeg,6642,oulucasia,nir,000.jpeg,oulucasia-P028-Happiness-000.jpg,P028,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1417,1417,data/B_OriginalImg/NI/Strong/P028/Sadness/004.jpeg,6643,oulucasia,nir,004.jpeg,oulucasia-P028-Sadness-004.jpg,P028,Sadness,jpeg,cauca,0.0,-0.5381196522404113,-0.2562474534478149,Neutral,,,,jpg,train
1418,1418,data/B_OriginalImg/NI/Strong/P028/Sadness/009.jpeg,6644,oulucasia,nir,009.jpeg,oulucasia-P028-Sadness-009.jpg,P028,Sadness,jpeg,cauca,2.0,-0.756,-0.36,Sad,,,,jpg,train
1419,1419,data/B_OriginalImg/NI/Strong/P028/Sadness/013.jpeg,6645,oulucasia,nir,013.jpeg,oulucasia-P028-Sadness-013.jpg,P028,Sadness,jpeg,cauca,2.0,-0.8098119652240411,-0.3856247453447815,Sad,,,,jpg,train
1420,1420,data/B_OriginalImg/NI/Strong/P028/Surprise/008.jpeg,6646,oulucasia,nir,008.jpeg,oulucasia-P028-Surprise-008.jpg,P028,Surprise,jpeg,cauca,3.0,0.2568465033513701,0.7277317594955486,Surprise,,,,jpg,train
1421,1421,data/B_OriginalImg/NI/Strong/P028/Surprise/019.jpeg,6647,oulucasia,nir,019.jpeg,oulucasia-P028-Surprise-019.jpg,P028,Surprise,jpeg,cauca,3.0,0.297,0.8415,Surprise,,,,jpg,train
1422,1422,data/B_OriginalImg/NI/Strong/P028/Surprise/000.jpeg,6648,oulucasia,nir,000.jpeg,oulucasia-P028-Surprise-000.jpg,P028,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1423,1423,data/B_OriginalImg/NI/Strong/P029/Anger/001.jpeg,6649,oulucasia,nir,001.jpeg,oulucasia-P029-Anger-001.jpg,P029,Anger,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1424,1424,data/B_OriginalImg/NI/Strong/P029/Anger/006.jpeg,6650,oulucasia,nir,006.jpeg,oulucasia-P029-Anger-006.jpg,P029,Anger,jpeg,cauca,0.0,-0.2943023065476599,0.5350951028139271,Neutral,,,,jpg,train
1425,1425,data/B_OriginalImg/NI/Strong/P029/Anger/010.jpeg,6651,oulucasia,nir,010.jpeg,oulucasia-P029-Anger-010.jpg,P029,Anger,jpeg,cauca,6.0,-0.370264699531711,0.673208544603111,Anger,,,,jpg,train
1426,1426,data/B_OriginalImg/NI/Strong/P029/Disgust/018.jpeg,6652,oulucasia,nir,018.jpeg,oulucasia-P029-Disgust-018.jpg,P029,Disgust,jpeg,cauca,5.0,-0.6336,0.495,Disgust,,,,jpg,train
1427,1427,data/B_OriginalImg/NI/Strong/P029/Disgust/011.jpeg,6653,oulucasia,nir,011.jpeg,oulucasia-P029-Disgust-011.jpg,P029,Disgust,jpeg,cauca,5.0,-0.6016330079795877,0.4700257874840529,Disgust,,,,jpg,train
1428,1428,data/B_OriginalImg/NI/Strong/P029/Disgust/008.jpeg,6654,oulucasia,nir,008.jpeg,oulucasia-P029-Disgust-008.jpg,P029,Disgust,jpeg,cauca,5.0,-0.5573408214390474,0.4354225167492558,Disgust,,,,jpg,train
1429,1429,data/B_OriginalImg/NI/Strong/P029/Fear/017.jpeg,6655,oulucasia,nir,017.jpeg,oulucasia-P029-Fear-017.jpg,P029,Fear,jpeg,cauca,4.0,-0.0950761173682932,0.7606089389463462,Fear,,,,jpg,train
1430,1430,data/B_OriginalImg/NI/Strong/P029/Fear/001.jpeg,6656,oulucasia,nir,001.jpeg,oulucasia-P029-Fear-001.jpg,P029,Fear,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1431,1431,data/B_OriginalImg/NI/Strong/P029/Fear/011.jpeg,6657,oulucasia,nir,011.jpeg,oulucasia-P029-Fear-011.jpg,P029,Fear,jpeg,cauca,4.0,-0.08574897329697,0.6859917863757602,Fear,,,,jpg,train
1432,1432,data/B_OriginalImg/NI/Strong/P029/Happiness/001.jpeg,6658,oulucasia,nir,001.jpeg,oulucasia-P029-Happiness-001.jpg,P029,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1433,1433,data/B_OriginalImg/NI/Strong/P029/Happiness/016.jpeg,6659,oulucasia,nir,016.jpeg,oulucasia-P029-Happiness-016.jpg,P029,Happiness,jpeg,cauca,1.0,0.9108,0.1485,Happy,,,,jpg,train
1434,1434,data/B_OriginalImg/NI/Strong/P029/Happiness/003.jpeg,6660,oulucasia,nir,003.jpeg,oulucasia-P029-Happiness-003.jpg,P029,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1435,1435,data/B_OriginalImg/NI/Strong/P029/Sadness/008.jpeg,6661,oulucasia,nir,008.jpeg,oulucasia-P029-Sadness-008.jpg,P029,Sadness,jpeg,cauca,2.0,-0.7906246649928907,-0.3764879357109004,Sad,,,,jpg,train
1436,1436,data/B_OriginalImg/NI/Strong/P029/Sadness/005.jpeg,6662,oulucasia,nir,005.jpeg,oulucasia-P029-Sadness-005.jpg,P029,Sadness,jpeg,cauca,2.0,-0.6970946404923826,-0.3319498288058964,Sad,,,,jpg,train
