,db,spectra,filepath,filename,adjusted_unique_filename,oulucasia-patient,oulucasia-emotion,filetype,race,expression,valence,arousal,expression_name
1805,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Sadness/014.jpeg,014.jpeg,oulucasia-P015-Sadness-014.jpeg,P015,Sadness,jpeg,cauca,2.0,-0.7762794836975485,-0.3696568969988327,Sad
1806,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Sadness/015.jpeg,015.jpeg,oulucasia-P015-Sadness-015.jpeg,P015,Sadness,jpeg,cauca,2.0,-0.7869995830636637,-0.3747617062207923,Sad
1807,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Sadness/016.jpeg,016.jpeg,oulucasia-P015-Sadness-016.jpeg,P015,Sadness,jpeg,cauca,2.0,-0.7959161733390191,-0.3790077015900091,Sad
1808,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Sadness/017.jpeg,017.jpeg,oulucasia-P015-Sadness-017.jpeg,P015,Sadness,jpeg,cauca,2.0,-0.8033326700918261,-0.3825393667103934,Sad
1809,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Sadness/018.jpeg,018.jpeg,oulucasia-P015-Sadness-018.jpeg,P015,Sadness,jpeg,cauca,2.0,-0.8095014433993114,-0.385476877809196,Sad
1810,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Sadness/019.jpeg,019.jpeg,oulucasia-P015-Sadness-019.jpeg,P015,Sadness,jpeg,cauca,2.0,-0.814632405548623,-0.38792019311839193,Sad
1811,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Sadness/020.jpeg,020.jpeg,oulucasia-P015-Sadness-020.jpeg,P015,Sadness,jpeg,cauca,2.0,-0.8189001539753195,-0.3899524542739617,Sad
1812,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Sadness/021.jpeg,021.jpeg,oulucasia-P015-Sadness-021.jpeg,P015,Sadness,jpeg,cauca,2.0,-0.822449912500826,-0.39164281547658386,Sad
1813,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Sadness/022.jpeg,022.jpeg,oulucasia-P015-Sadness-022.jpeg,P015,Sadness,jpeg,cauca,2.0,-0.8254024730385052,-0.39304879668500253,Sad
1814,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Sadness/023.jpeg,023.jpeg,oulucasia-P015-Sadness-023.jpeg,P015,Sadness,jpeg,cauca,2.0,-0.8278583059257342,-0.3942182409170163,Sad
1815,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Sadness/024.jpeg,024.jpeg,oulucasia-P015-Sadness-024.jpeg,P015,Sadness,jpeg,cauca,2.0,-0.8299009787492136,-0.39519094226153034,Sad
1816,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Sadness/025.jpeg,025.jpeg,oulucasia-P015-Sadness-025.jpeg,P015,Sadness,jpeg,cauca,2.0,-0.8316,-0.396,Sad
1817,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Surprise/000.jpeg,000.jpeg,oulucasia-P015-Surprise-000.jpeg,P015,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral
1818,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Surprise/001.jpeg,001.jpeg,oulucasia-P015-Surprise-001.jpeg,P015,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral
1819,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Surprise/002.jpeg,002.jpeg,oulucasia-P015-Surprise-002.jpeg,P015,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral
1820,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Surprise/003.jpeg,003.jpeg,oulucasia-P015-Surprise-003.jpeg,P015,Surprise,jpeg,cauca,3.0,0.21455892394692594,0.6079169511829567,Surprise
1821,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Surprise/004.jpeg,004.jpeg,oulucasia-P015-Surprise-004.jpeg,P015,Surprise,jpeg,cauca,3.0,0.24378547731418848,0.6907255190568673,Surprise
1822,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Surprise/005.jpeg,005.jpeg,oulucasia-P015-Surprise-005.jpeg,P015,Surprise,jpeg,cauca,3.0,0.263014597816738,0.7452080271474244,Surprise
1823,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Surprise/006.jpeg,006.jpeg,oulucasia-P015-Surprise-006.jpeg,P015,Surprise,jpeg,cauca,3.0,0.27566607507630936,0.7810538793828765,Surprise
1824,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Surprise/007.jpeg,007.jpeg,oulucasia-P015-Surprise-007.jpeg,P015,Surprise,jpeg,cauca,3.0,0.28398990230638105,0.8046380565347463,Surprise
1825,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Surprise/008.jpeg,008.jpeg,oulucasia-P015-Surprise-008.jpeg,P015,Surprise,jpeg,cauca,3.0,0.28946642479735457,0.8201548702591713,Surprise
1826,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Surprise/009.jpeg,009.jpeg,oulucasia-P015-Surprise-009.jpeg,P015,Surprise,jpeg,cauca,3.0,0.29306961089975053,0.8303638975492931,Surprise
1827,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Surprise/010.jpeg,010.jpeg,oulucasia-P015-Surprise-010.jpeg,P015,Surprise,jpeg,cauca,3.0,0.2954402667511412,0.8370807557949,Surprise
1828,oulucasia,vis,data/B_OriginalImg/VL/Strong/P015/Surprise/011.jpeg,011.jpeg,oulucasia-P015-Surprise-011.jpeg,P015,Surprise,jpeg,cauca,3.0,0.297,0.8415,Surprise
1829,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/000.jpeg,000.jpeg,oulucasia-P016-Anger-000.jpeg,P016,Anger,jpeg,cauca,0.0,0.0,0.0,Neutral
1830,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/001.jpeg,001.jpeg,oulucasia-P016-Anger-001.jpeg,P016,Anger,jpeg,cauca,0.0,0.0,0.0,Neutral
1831,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/002.jpeg,002.jpeg,oulucasia-P016-Anger-002.jpeg,P016,Anger,jpeg,cauca,0.0,0.0,0.0,Neutral
1832,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/003.jpeg,003.jpeg,oulucasia-P016-Anger-003.jpeg,P016,Anger,jpeg,cauca,0.0,0.0,0.0,Neutral
1833,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/004.jpeg,004.jpeg,oulucasia-P016-Anger-004.jpeg,P016,Anger,jpeg,cauca,0.0,0.0,0.0,Neutral
1834,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/005.jpeg,005.jpeg,oulucasia-P016-Anger-005.jpeg,P016,Anger,jpeg,cauca,0.0,0.0,0.0,Neutral
1835,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/006.jpeg,006.jpeg,oulucasia-P016-Anger-006.jpeg,P016,Anger,jpeg,cauca,0.0,0.0,0.0,Neutral
1836,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/007.jpeg,007.jpeg,oulucasia-P016-Anger-007.jpeg,P016,Anger,jpeg,cauca,0.0,0.0,0.0,Neutral
1837,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/008.jpeg,008.jpeg,oulucasia-P016-Anger-008.jpeg,P016,Anger,jpeg,cauca,0.0,-0.3008597829525913,0.5470177871865296,Neutral
1838,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/009.jpeg,009.jpeg,oulucasia-P016-Anger-009.jpeg,P016,Anger,jpeg,cauca,6.0,-0.3195095360923681,0.5809264292588512,Anger
1839,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/010.jpeg,010.jpeg,oulucasia-P016-Anger-010.jpeg,P016,Anger,jpeg,cauca,6.0,-0.3356595569508872,0.6102901035470676,Anger
1840,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/011.jpeg,011.jpeg,oulucasia-P016-Anger-011.jpeg,P016,Anger,jpeg,cauca,6.0,-0.34964489883588556,0.6357179978834283,Anger
1841,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/012.jpeg,012.jpeg,oulucasia-P016-Anger-012.jpeg,P016,Anger,jpeg,cauca,6.0,-0.3617557059582874,0.6577376471968862,Anger
1842,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/013.jpeg,013.jpeg,oulucasia-P016-Anger-013.jpeg,P016,Anger,jpeg,cauca,6.0,-0.37224323285338234,0.6768058779152407,Anger
1843,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/014.jpeg,014.jpeg,oulucasia-P016-Anger-014.jpeg,P016,Anger,jpeg,cauca,6.0,-0.3813250569848137,0.6933182854269341,Anger
1844,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/015.jpeg,015.jpeg,oulucasia-P016-Anger-015.jpeg,P016,Anger,jpeg,cauca,6.0,-0.3891895926736638,0.7076174412248434,Anger
1845,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/016.jpeg,016.jpeg,oulucasia-P016-Anger-016.jpeg,P016,Anger,jpeg,cauca,6.0,-0.396,0.72,Anger
1846,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/017.jpeg,017.jpeg,oulucasia-P016-Anger-017.jpeg,P016,Anger,jpeg,cauca,6.0,-0.4018975697721571,0.7307228541311949,Anger
1847,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/018.jpeg,018.jpeg,oulucasia-P016-Anger-018.jpeg,P016,Anger,jpeg,cauca,6.0,-0.407004654789372,0.7400084632534036,Anger
1848,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/019.jpeg,019.jpeg,oulucasia-P016-Anger-019.jpeg,P016,Anger,jpeg,cauca,6.0,-0.4114272082106467,0.7480494694739032,Anger
1849,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/020.jpeg,020.jpeg,oulucasia-P016-Anger-020.jpeg,P016,Anger,jpeg,cauca,6.0,-0.4152569816916246,0.7550126939847721,Anger
1850,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/021.jpeg,021.jpeg,oulucasia-P016-Anger-021.jpeg,P016,Anger,jpeg,cauca,6.0,-0.41857342889270205,0.761042597986731,Anger
1851,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/022.jpeg,022.jpeg,oulucasia-P016-Anger-022.jpeg,P016,Anger,jpeg,cauca,6.0,-0.4214453538491424,0.7662642797257134,Anger
1852,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/023.jpeg,023.jpeg,oulucasia-P016-Anger-023.jpeg,P016,Anger,jpeg,cauca,6.0,-0.42393233840078715,0.7707860698196131,Anger
1853,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/024.jpeg,024.jpeg,oulucasia-P016-Anger-024.jpeg,P016,Anger,jpeg,cauca,6.0,-0.4260859782952591,0.774701778718653,Anger
1854,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/025.jpeg,025.jpeg,oulucasia-P016-Anger-025.jpeg,P016,Anger,jpeg,cauca,6.0,-0.4279509536092368,0.7780926429258852,Anger
1855,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/026.jpeg,026.jpeg,oulucasia-P016-Anger-026.jpeg,P016,Anger,jpeg,cauca,6.0,-0.4295659556950887,0.7810290103547068,Anger
1856,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/027.jpeg,027.jpeg,oulucasia-P016-Anger-027.jpeg,P016,Anger,jpeg,cauca,6.0,-0.43096448988358854,0.7835717997883429,Anger
1857,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/028.jpeg,028.jpeg,oulucasia-P016-Anger-028.jpeg,P016,Anger,jpeg,cauca,6.0,-0.43217557059582873,0.7857737647196886,Anger
1858,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/029.jpeg,029.jpeg,oulucasia-P016-Anger-029.jpeg,P016,Anger,jpeg,cauca,6.0,-0.4332243232853382,0.7876805877915241,Anger
1859,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/030.jpeg,030.jpeg,oulucasia-P016-Anger-030.jpeg,P016,Anger,jpeg,cauca,6.0,-0.4341325056984814,0.7893318285426935,Anger
1860,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/031.jpeg,031.jpeg,oulucasia-P016-Anger-031.jpeg,P016,Anger,jpeg,cauca,6.0,-0.4349189592673664,0.7907617441224843,Anger
1861,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Anger/032.jpeg,032.jpeg,oulucasia-P016-Anger-032.jpeg,P016,Anger,jpeg,cauca,6.0,-0.4356,0.792,Anger
1862,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Disgust/000.jpeg,000.jpeg,oulucasia-P016-Disgust-000.jpeg,P016,Disgust,jpeg,cauca,0.0,0.0,0.0,Neutral
1863,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Disgust/001.jpeg,001.jpeg,oulucasia-P016-Disgust-001.jpeg,P016,Disgust,jpeg,cauca,0.0,0.0,0.0,Neutral
1864,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Disgust/002.jpeg,002.jpeg,oulucasia-P016-Disgust-002.jpeg,P016,Disgust,jpeg,cauca,0.0,0.0,0.0,Neutral
1865,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Disgust/003.jpeg,003.jpeg,oulucasia-P016-Disgust-003.jpeg,P016,Disgust,jpeg,cauca,0.0,0.0,0.0,Neutral
1866,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Disgust/004.jpeg,004.jpeg,oulucasia-P016-Disgust-004.jpeg,P016,Disgust,jpeg,cauca,0.0,-0.4376142297492237,0.341886116991581,Neutral
1867,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Disgust/005.jpeg,005.jpeg,oulucasia-P016-Disgust-005.jpeg,P016,Disgust,jpeg,cauca,5.0,-0.48823208283765407,0.38143131471691727,Disgust
1868,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Disgust/006.jpeg,006.jpeg,oulucasia-P016-Disgust-006.jpeg,P016,Disgust,jpeg,cauca,5.0,-0.5261901177575089,0.41108602949805384,Disgust
1869,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Disgust/007.jpeg,007.jpeg,oulucasia-P016-Disgust-007.jpeg,P016,Disgust,jpeg,cauca,5.0,-0.5546546283415472,0.4333239283918338,Disgust
1870,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Disgust/008.jpeg,008.jpeg,oulucasia-P016-Disgust-008.jpeg,P016,Disgust,jpeg,cauca,5.0,-0.5760000000000001,0.45,Disgust
1871,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Disgust/009.jpeg,009.jpeg,oulucasia-P016-Disgust-009.jpeg,P016,Disgust,jpeg,cauca,5.0,-0.5920067706027229,0.4625052895333772,Disgust
1872,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Disgust/010.jpeg,010.jpeg,oulucasia-P016-Disgust-010.jpeg,P016,Disgust,jpeg,cauca,5.0,-0.6040101551878176,0.47188293374048257,Disgust
1873,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Disgust/011.jpeg,011.jpeg,oulucasia-P016-Disgust-011.jpeg,P016,Disgust,jpeg,cauca,5.0,-0.6130114237805707,0.4789151748285709,Disgust
1874,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Disgust/012.jpeg,012.jpeg,oulucasia-P016-Disgust-012.jpeg,P016,Disgust,jpeg,cauca,5.0,-0.6197614229749224,0.4841886116991581,Disgust
1875,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Disgust/013.jpeg,013.jpeg,oulucasia-P016-Disgust-013.jpeg,P016,Disgust,jpeg,cauca,5.0,-0.6248232082837655,0.48814313147169175,Disgust
1876,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Disgust/014.jpeg,014.jpeg,oulucasia-P016-Disgust-014.jpeg,P016,Disgust,jpeg,cauca,5.0,-0.6286190117757509,0.4911086029498054,Disgust
1877,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Disgust/015.jpeg,015.jpeg,oulucasia-P016-Disgust-015.jpeg,P016,Disgust,jpeg,cauca,5.0,-0.6314654628341547,0.4933323928391834,Disgust
1878,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Disgust/016.jpeg,016.jpeg,oulucasia-P016-Disgust-016.jpeg,P016,Disgust,jpeg,cauca,5.0,-0.6336,0.495,Disgust
1879,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/000.jpeg,000.jpeg,oulucasia-P016-Fear-000.jpeg,P016,Fear,jpeg,cauca,0.0,0.0,0.0,Neutral
1880,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/001.jpeg,001.jpeg,oulucasia-P016-Fear-001.jpeg,P016,Fear,jpeg,cauca,0.0,0.0,0.0,Neutral
1881,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/002.jpeg,002.jpeg,oulucasia-P016-Fear-002.jpeg,P016,Fear,jpeg,cauca,0.0,0.0,0.0,Neutral
1882,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/003.jpeg,003.jpeg,oulucasia-P016-Fear-003.jpeg,P016,Fear,jpeg,cauca,0.0,0.0,0.0,Neutral
1883,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/004.jpeg,004.jpeg,oulucasia-P016-Fear-004.jpeg,P016,Fear,jpeg,cauca,0.0,0.0,0.0,Neutral
1884,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/005.jpeg,005.jpeg,oulucasia-P016-Fear-005.jpeg,P016,Fear,jpeg,cauca,0.0,0.0,0.0,Neutral
1885,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/006.jpeg,006.jpeg,oulucasia-P016-Fear-006.jpeg,P016,Fear,jpeg,cauca,0.0,0.0,0.0,Neutral
1886,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/007.jpeg,007.jpeg,oulucasia-P016-Fear-007.jpeg,P016,Fear,jpeg,cauca,4.0,-0.06969728917133604,0.5575783133706883,Fear
1887,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/008.jpeg,008.jpeg,oulucasia-P016-Fear-008.jpeg,P016,Fear,jpeg,cauca,4.0,-0.07444902909647494,0.5955922327717995,Fear
1888,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/009.jpeg,009.jpeg,oulucasia-P016-Fear-009.jpeg,P016,Fear,jpeg,cauca,4.0,-0.07845565309968117,0.6276452247974493,Fear
1889,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/010.jpeg,010.jpeg,oulucasia-P016-Fear-010.jpeg,P016,Fear,jpeg,cauca,4.0,-0.08183400211624672,0.6546720169299738,Fear
1890,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/011.jpeg,011.jpeg,oulucasia-P016-Fear-011.jpeg,P016,Fear,jpeg,cauca,4.0,-0.0846825953629792,0.6774607629038336,Fear
1891,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/012.jpeg,012.jpeg,oulucasia-P016-Fear-012.jpeg,P016,Fear,jpeg,cauca,4.0,-0.08708450334985117,0.6966760267988094,Fear
1892,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/013.jpeg,013.jpeg,oulucasia-P016-Fear-013.jpeg,P016,Fear,jpeg,cauca,4.0,-0.0891097703773627,0.7128781630189016,Fear
1893,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/014.jpeg,014.jpeg,oulucasia-P016-Fear-014.jpeg,P016,Fear,jpeg,cauca,4.0,-0.09081745716434372,0.7265396573147498,Fear
1894,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/015.jpeg,015.jpeg,oulucasia-P016-Fear-015.jpeg,P016,Fear,jpeg,cauca,4.0,-0.09225736317318874,0.7380589053855099,Fear
1895,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/016.jpeg,016.jpeg,oulucasia-P016-Fear-016.jpeg,P016,Fear,jpeg,cauca,4.0,-0.09347147885887216,0.7477718308709773,Fear
1896,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/017.jpeg,017.jpeg,oulucasia-P016-Fear-017.jpeg,P016,Fear,jpeg,cauca,4.0,-0.09449521019214503,0.7559616815371603,Fear
1897,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/018.jpeg,018.jpeg,oulucasia-P016-Fear-018.jpeg,P016,Fear,jpeg,cauca,4.0,-0.09535841116638723,0.7628672893310978,Fear
1898,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/019.jpeg,019.jpeg,oulucasia-P016-Fear-019.jpeg,P016,Fear,jpeg,cauca,4.0,-0.09608625439801963,0.768690035184157,Fear
1899,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/020.jpeg,020.jpeg,oulucasia-P016-Fear-020.jpeg,P016,Fear,jpeg,cauca,4.0,-0.09669996520887472,0.7735997216709978,Fear
1900,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/021.jpeg,021.jpeg,oulucasia-P016-Fear-021.jpeg,P016,Fear,jpeg,cauca,4.0,-0.09721744059779287,0.777739524782343,Fear
1901,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/022.jpeg,022.jpeg,oulucasia-P016-Fear-022.jpeg,P016,Fear,jpeg,cauca,4.0,-0.09765377115185775,0.781230169214862,Fear
1902,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/023.jpeg,023.jpeg,oulucasia-P016-Fear-023.jpeg,P016,Fear,jpeg,cauca,4.0,-0.09802168111721585,0.7841734489377268,Fear
1903,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/024.jpeg,024.jpeg,oulucasia-P016-Fear-024.jpeg,P016,Fear,jpeg,cauca,4.0,-0.09833189946279995,0.7866551957023996,Fear
1904,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/025.jpeg,025.jpeg,oulucasia-P016-Fear-025.jpeg,P016,Fear,jpeg,cauca,4.0,-0.09859347275789476,0.7887477820631581,Fear
1905,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/026.jpeg,026.jpeg,oulucasia-P016-Fear-026.jpeg,P016,Fear,jpeg,cauca,4.0,-0.09881402898766234,0.7905122319012987,Fear
1906,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Fear/027.jpeg,027.jpeg,oulucasia-P016-Fear-027.jpeg,P016,Fear,jpeg,cauca,4.0,-0.099,0.792,Fear
1907,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Happiness/000.jpeg,000.jpeg,oulucasia-P016-Happiness-000.jpeg,P016,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral
1908,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Happiness/001.jpeg,001.jpeg,oulucasia-P016-Happiness-001.jpeg,P016,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral
1909,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Happiness/002.jpeg,002.jpeg,oulucasia-P016-Happiness-002.jpeg,P016,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral
1910,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Happiness/003.jpeg,003.jpeg,oulucasia-P016-Happiness-003.jpeg,P016,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral
1911,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Happiness/004.jpeg,004.jpeg,oulucasia-P016-Happiness-004.jpeg,P016,Happiness,jpeg,cauca,0.0,0.6290704552645091,0.1025658350974743,Neutral
1912,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Happiness/005.jpeg,005.jpeg,oulucasia-P016-Happiness-005.jpeg,P016,Happiness,jpeg,cauca,1.0,0.7018336190791278,0.11442939441507516,Happy
1913,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Happiness/006.jpeg,006.jpeg,oulucasia-P016-Happiness-006.jpeg,P016,Happiness,jpeg,cauca,1.0,0.7563982942764191,0.12332580884941616,Happy
1914,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Happiness/007.jpeg,007.jpeg,oulucasia-P016-Happiness-007.jpeg,P016,Happiness,jpeg,cauca,1.0,0.7973160282409743,0.12999717851755013,Happy
1915,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Happiness/008.jpeg,008.jpeg,oulucasia-P016-Happiness-008.jpeg,P016,Happiness,jpeg,cauca,1.0,0.8280000000000001,0.135,Happy
1916,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Happiness/009.jpeg,009.jpeg,oulucasia-P016-Happiness-009.jpeg,P016,Happiness,jpeg,cauca,1.0,0.8510097327414141,0.13875158686001315,Happy
1917,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Happiness/010.jpeg,010.jpeg,oulucasia-P016-Happiness-010.jpeg,P016,Happiness,jpeg,cauca,1.0,0.8682645980824879,0.14156488012214477,Happy
1918,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Happiness/011.jpeg,011.jpeg,oulucasia-P016-Happiness-011.jpeg,P016,Happiness,jpeg,cauca,1.0,0.8812039216845705,0.14367455244857127,Happy
1919,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Happiness/012.jpeg,012.jpeg,oulucasia-P016-Happiness-012.jpeg,P016,Happiness,jpeg,cauca,1.0,0.890907045526451,0.14525658350974743,Happy
1920,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Happiness/013.jpeg,013.jpeg,oulucasia-P016-Happiness-013.jpeg,P016,Happiness,jpeg,cauca,1.0,0.8981833619079128,0.14644293944150752,Happy
1921,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Happiness/014.jpeg,014.jpeg,oulucasia-P016-Happiness-014.jpeg,P016,Happiness,jpeg,cauca,1.0,0.903639829427642,0.1473325808849416,Happy
1922,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Happiness/015.jpeg,015.jpeg,oulucasia-P016-Happiness-015.jpeg,P016,Happiness,jpeg,cauca,1.0,0.9077316028240975,0.147999717851755,Happy
1923,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Happiness/016.jpeg,016.jpeg,oulucasia-P016-Happiness-016.jpeg,P016,Happiness,jpeg,cauca,1.0,0.9108,0.1485,Happy
1924,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Sadness/000.jpeg,000.jpeg,oulucasia-P016-Sadness-000.jpeg,P016,Sadness,jpeg,cauca,0.0,0.0,0.0,Neutral
1925,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Sadness/001.jpeg,001.jpeg,oulucasia-P016-Sadness-001.jpeg,P016,Sadness,jpeg,cauca,0.0,0.0,0.0,Neutral
1926,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Sadness/002.jpeg,002.jpeg,oulucasia-P016-Sadness-002.jpeg,P016,Sadness,jpeg,cauca,0.0,0.0,0.0,Neutral
1927,oulucasia,vis,data/B_OriginalImg/VL/Strong/P016/Sadness/003.jpeg,003.jpeg,oulucasia-P016-Sadness-003.jpeg,P016,Sadness,jpeg,cauca,0.0,-0.5497709872542536,-0.26179570821631126,Neutral
